"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"35-44 years","hispanic","male","msm_idu",0.471678425294657,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.49724138558183,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",1.21258278139716,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",1.41867401100559,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",14.2089348203688,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",6.79243188046923,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",9.34227445754864,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",52.2072852554669,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",4.04097544487779,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",19.4037591429208,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",32.0274052090368,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",82.9961061658802,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",420.524136572408,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",0.169842764801517,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",0.862525025751557,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",1.32650213478156,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",2.09465727538128,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",6.98020564864756,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",0.289362008247489,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",1.38685877211223,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",2.40993072310288,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.92554706630082,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",41.4155698231196,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",4.65632087902533,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",21.2375592484707,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",39.3265442450186,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",93.6493299875473,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",557.091037194099,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",0.186290915814623,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",0.818090050553471,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",1.24522815521908,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.89072424069357,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",8.00224182497038,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",0.403079972749157,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",1.72506770575561,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",2.93159272786858,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",6.50077153461401,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",57.7894305065788,10,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",19.348318072623,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",149.927560876196,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",67.9742697353038,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",114.034487107236,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",594.949720159053,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",1.46245735617058,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",10.3502651611786,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",3.4629445452311,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",3.95768429220831,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",14.436768156584,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",6.33850570582828,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",47.4672797009486,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",19.9099583311475,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",42.7950045447072,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",405.676743116313,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",3.61846242298485,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",38.5936761127397,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",49.2594609967402,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",109.396379159464,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",462.658819478986,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.00950416575719857,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.20188493789076,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.277465310086227,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.53722607393099,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",1.82283639852699,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",0.31318425077411,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",3.98268668446943,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",5.61109024115187,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",16.6229993685071,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",128.757150957662,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",1.40298328799666,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",15.619851877892,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",21.5286127294896,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",46.2778086803247,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",232.481361072988,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0032942624067041,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.0614236661208554,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0830946168485703,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.158292001336452,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.67189174872049,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.116284942535321,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",1.47217486622699,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",2.07548963805698,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",5.9035544327385,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",58.7594666884745,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",2.67551894973301,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",25.2003880349269,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",15.1312508014923,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",25.1272434792661,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",93.2257154609988,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.0749350329395886,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",0.94961864195568,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.473648729850422,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.518141717934147,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",1.25148260266706,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",1.38674902291396,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",15.2345189482635,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",6.86190118583718,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",10.2124105148216,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",57.5284992915867,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",3.35468512815066,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",17.3945560318829,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",29.2793574329076,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",77.7999591938842,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",402.5965879096,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",0.154434967119982,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",0.860199864668946,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",1.35467407040817,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",2.21463501779154,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",7.68380956418735,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",0.207084263691808,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",1.1063354225848,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",2.06532389449879,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.77925838985193,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",44.3931798617023,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",3.66010149198847,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",18.1475324595802,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",34.5589625374418,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",84.4330948340945,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",515.284245690892,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",0.159331259399525,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",0.772813223269883,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",1.21084974743112,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.9078570882962,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",8.47246226118044,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",0.268045700893146,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",1.2828150896651,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",2.3443910031033,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",5.92046101130374,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",58.6733008572841,11,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",18.819418271819,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",141.054552417598,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",64.2238964860045,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",112.076589557719,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",595.368012250751,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",1.30849734382727,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",8.79679421849714,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",3.00634586695992,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",3.64820857101219,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",13.7504633509176,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",6.61353169443304,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",45.7211684120207,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",18.676381926669,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",40.0262107209211,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",372.158553269543,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",4.11660198534927,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",36.8930457402496,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",44.8602588136993,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",110.817799823725,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",479.334497458055,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0118525076370645,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.210988685153336,12,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
