outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New Mexico Region 5b (Dona Ana)",0.061409817,0.0458949877,0.081720221
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York",0.1154351354,0.1036098006,0.1284167826
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York",0.0652251985,0.058762001,0.0723446399
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York",0.1149503109,0.1026114961,0.1285602841
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York",0.0572858716,0.0501462439,0.0653720522
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 2A: Bronx",0.1050234083,0.0842384159,0.130207696
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 2A: Bronx",0.0558725158,0.0450275039,0.0691404678
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 2A: Bronx",0.0911592758,0.0686924991,0.1200270863
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 2A: Bronx",0.0492045792,0.0378566865,0.0637287961
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 2C: New York",0.1151428893,0.0915121735,0.1439090494
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 2C: New York",0.0709199778,0.0574250376,0.0872925436
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 2C: New York",0.119774706,0.0901072929,0.1575189845
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 2C: New York",0.0646327633,0.0506059266,0.0822108597
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 2B: Kings",0.1099117921,0.089583099,0.1341737241
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 2B: Kings",0.0648630449,0.0530146657,0.0791381565
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 2B: Kings",0.1053673544,0.0810815321,0.1358519443
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 2B: Kings",0.0585941532,0.0461957394,0.0740617773
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 2E: Richmond",0.1213673086,0.0962821417,0.1518896589
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 2E: Richmond",0.0700856979,0.0556610934,0.0879004949
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 2E: Richmond",0.1261858872,0.0936270571,0.1679688046
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 2E: Richmond",0.0615331288,0.0468472718,0.0804342612
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 3: Mid-Hudson",0.1004261989,0.0813664371,0.1233511317
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 3: Mid-Hudson",0.0553464263,0.0447248224,0.0683101526
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 3: Mid-Hudson",0.1031268308,0.0773132689,0.1362860631
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 3: Mid-Hudson",0.0473604302,0.036616609,0.0610568472
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 4: Capital Region",0.1292142145,0.104462791,0.1587903721
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 4: Capital Region",0.0697650367,0.0568102051,0.0854065465
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 4: Capital Region",0.1265626401,0.0951481781,0.1664411723
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 4: Capital Region",0.0604174575,0.0471228267,0.0771591463
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 5: Mohawk Valley",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 5: Mohawk Valley",0.0727179431,0.0570423519,0.0922797189
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 5: Mohawk Valley",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 5: Mohawk Valley",0.0626718675,0.047407653,0.0824255603
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 6: North Country",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 6: North Country",0.0687763641,0.0539405085,0.0873160846
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 6: North Country",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 6: North Country",0.0602946964,0.0457805444,0.0790292769
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 7: Tug Hill Seaway",0.1295953301,0.1023874305,0.1627226174
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 7: Tug Hill Seaway",0.0743627015,0.0588934865,0.0934914789
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 7: Tug Hill Seaway",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 7: Tug Hill Seaway",0.065478044,0.0497270759,0.0857678095
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 8: Central",0.1317269561,0.1075100557,0.1604182922
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 8: Central",0.07558523,0.0620484486,0.0917862598
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 8: Central",0.139903178,0.1068867242,0.1810507204
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 8: Central",0.0637468033,0.0501372723,0.0807365747
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 2D: Queens",0.111085911,0.0879491586,0.139379093
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 2D: Queens",0.0592148718,0.0480638865,0.0727551975
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 2D: Queens",0.1073636974,0.0817560576,0.1397712674
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 2D: Queens",0.0527637821,0.0412203091,0.0673129718
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 9: Southern Tier",0.1327256317,0.1046076335,0.1669920306
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 9: Southern Tier",0.0831523159,0.0666538882,0.1032825963
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 9: Southern Tier",0.1444000228,0.1063303784,0.1931538475
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 9: Southern Tier",0.0696673734,0.0534496549,0.0903362525
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 10: Finger Lakes",0.1299925701,0.1066406629,0.1575561766
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 10: Finger Lakes",0.0779480251,0.0647127694,0.0936192428
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 10: Finger Lakes",0.1388555166,0.1096356167,0.174338193
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 10: Finger Lakes",0.0675529833,0.0536757403,0.0846969157
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 11: Western",0.1253725536,0.10284532,0.1519981592
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 11: Western",0.0666380544,0.0540118127,0.0819601823
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 11: Western",0.1063616355,0.0823025434,0.1364083917
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 11: Western",0.0601226018,0.0467652427,0.076987036
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 1: Long Island",0.1142268239,0.0944108792,0.1375701165
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 1: Long Island",0.0622323575,0.0514810611,0.0750512942
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 1: Long Island",0.1183702657,0.0919953464,0.1510489328
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 1: Long Island",0.053456794,0.0423630002,0.0672517491
Major Depressive Episode in the Past Year,12 to 17,2016-18,"New York Region 2: New York City",0.1106904929,0.0963000402,0.1269293244
Major Depressive Episode in the Past Year,18 or Older,2016-18,"New York Region 2: New York City",0.063423466,0.0556015611,0.0722615435
Major Depressive Episode in the Past Year,18 to 25,2016-18,"New York Region 2: New York City",0.1069073852,0.0919311391,0.1239902413
Major Depressive Episode in the Past Year,26 or Older,2016-18,"New York Region 2: New York City",0.0569639079,0.04850669,0.0667921472
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina",0.139323239,0.1226337306,0.1578753557
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina",0.0700725213,0.0619616161,0.0791555673
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina",0.1140016174,0.0984164326,0.1316943553
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina",0.0632093701,0.0541994262,0.0736005439
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Partners Behavioral Health Management",0.143859062,0.1148262665,0.1787501777
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Partners Behavioral Health Management",0.0711686789,0.0567264845,0.088941069
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Partners Behavioral Health Management",0.1218480673,0.0897780827,0.1633184098
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Partners Behavioral Health Management",0.0639820296,0.0491581069,0.0828865167
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Sandhills Center 1",0.1417427869,0.1116425662,0.1783293125
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Sandhills Center 1",0.0667791016,0.0527514208,0.08420543
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Sandhills Center 1",0.1124640489,0.0820904811,0.1522122875
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Sandhills Center 1",0.0600535087,0.0456037578,0.078704164
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Sandhills Center 2",0.1290669501,0.1013410006,0.1630025591
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Sandhills Center 2",0.0697378475,0.0542827085,0.0891783698
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Sandhills Center 2",0.1131633533,0.0814453264,0.1551472915
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Sandhills Center 2",0.0622587022,0.0465086956,0.082878782
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Smoky Mountain Center 1",0.1622657432,0.1294007277,0.2015454201
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Smoky Mountain Center 1",0.074440054,0.0592172469,0.0931885168
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Smoky Mountain Center 1",0.12989845,0.0962286857,0.1730927412
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Smoky Mountain Center 1",0.0657158357,0.0501216267,0.085723969
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Smoky Mountain Center 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Smoky Mountain Center 2",0.0695304367,0.0542814148,0.0886616823
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Smoky Mountain Center 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Smoky Mountain Center 2",0.0633230844,0.0477859503,0.0834691397
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Trillium Health Resources 1",0.1335225336,0.1047347905,0.1687316549
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Trillium Health Resources 1",0.0684710837,0.0541950339,0.0861651296
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Trillium Health Resources 1",0.1018264626,0.0753317914,0.1362662552
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Trillium Health Resources 1",0.0625886068,0.047454308,0.0821334089
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Trillium Health Resources 2",0.1534980275,0.1211502936,0.1925900648
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Trillium Health Resources 2",0.0824966007,0.0654540417,0.1034852338
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Trillium Health Resources 2",0.1278362868,0.0932977977,0.1727250806
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Trillium Health Resources 2",0.0742578819,0.0566586023,0.0967631007
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Alliance Behavioral Healthcare 1",0.13268069,0.1056410838,0.1653616318
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Alliance Behavioral Healthcare 1",0.0700276504,0.0557607984,0.0876061196
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Alliance Behavioral Healthcare 1",0.1004754807,0.0729447592,0.1368628288
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Alliance Behavioral Healthcare 1",0.0647951705,0.0496647954,0.084126967
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Alliance Behavioral Healthcare 2",0.1354647989,0.1082203946,0.1682737531
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Alliance Behavioral Healthcare 2",0.0706419127,0.0564600384,0.0880536112
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Alliance Behavioral Healthcare 2",0.1159914301,0.0866366514,0.1536195239
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Alliance Behavioral Healthcare 2",0.0636031841,0.0485810016,0.0828659356
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 1",0.1454334409,0.1171856136,0.1791089863
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 1",0.0709992827,0.0561359598,0.0894251659
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 1",0.1169847908,0.0854066289,0.1582188132
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 1",0.0641930494,0.0488580095,0.0839166355
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 2",0.1372184994,0.1085393673,0.1720132667
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 2",0.0668773475,0.0525071791,0.0848282418
Major Depressive Episode in the Past Year,18 to 25,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 2",0.1178720889,0.0850575593,0.1611169117
Major Depressive Episode in the Past Year,26 or Older,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 2",0.0584219995,0.0439974742,0.0771937353
Major Depressive Episode in the Past Year,12 to 17,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.1358312847,0.107159117,0.170708352
Major Depressive Episode in the Past Year,18 or Older,2016-18,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0710007275,0.0566953263,0.0885767386
