outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 7",0.0879819676,0.0677421577,0.1135325293
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 7",0.0694788175,0.0499444717,0.0958823805
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 8",0.077524656,0.059973886,0.0996669324
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 8",0.066267488,0.0498079457,0.0876644324
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 8",0.0823259363,0.0639001644,0.10546622
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 8",0.0634541041,0.0457407189,0.0873988507
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 9",0.0693850848,0.0530527015,0.0902661445
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 9",0.068885102,0.0529644299,0.0891409441
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 9",0.0912505366,0.0713907648,0.1159451753
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 9",0.0646112083,0.0473196936,0.0876400984
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region D",0.0763213863,0.063590216,0.091352761
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region D",0.0667003347,0.0552800207,0.0802794859
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region D",0.0817167996,0.0683600573,0.0974104205
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region D",0.0639723706,0.0514942881,0.0792215928
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 2C: New York",0.0749784504,0.0567034229,0.098528159
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 2C: New York",0.0730311203,0.0561740509,0.0944405984
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 2C: New York",0.0829498928,0.0642750027,0.1064335415
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 2C: New York",0.0712736491,0.052930869,0.0953331189
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region B",0.0724099361,0.0616157606,0.0849239583
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region B",0.0677881132,0.056812376,0.0807028504
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region B",0.0792819009,0.0670852619,0.0934738086
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region B",0.0659877804,0.0539663759,0.0804592914
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region C",0.0748284469,0.0645057224,0.0866500874
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region C",0.0700291088,0.0602957781,0.0811978906
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region C",0.0862282062,0.0750529643,0.0988895188
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region C",0.0669896024,0.0560818601,0.0798394213
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 2D: Queens",0.0694667052,0.0531331329,0.0903422852
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 2D: Queens",0.0541781002,0.0408663356,0.0715027695
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 2D: Queens",0.0701845592,0.0544011099,0.090110895
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 2D: Queens",0.0515999919,0.0374185591,0.070761009
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 1: Long Island",0.0678307425,0.0537977276,0.0851946533
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 1: Long Island",0.0686006449,0.0542974556,0.0863276813
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 1: Long Island",0.0794319179,0.0634587426,0.099000682
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 1: Long Island",0.0669455642,0.0513835664,0.0867894557
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 2: New York City",0.0745262203,0.0639082291,0.086744855
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 2: New York City",0.0602354294,0.0515222617,0.0703128854
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 2: New York City",0.0720436766,0.0622870621,0.0831929756
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 2: New York City",0.0580971753,0.0483731218,0.0696329421
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 10",0.0812974042,0.0610898958,0.1074244383
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 10",0.0798610445,0.0598632314,0.1057875873
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 10",0.0899434532,0.0681573606,0.1178129073
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 10",0.0774090708,0.0551998348,0.1075369632
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 11",0.078780673,0.0608378128,0.1014438072
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 11",0.0758026597,0.0579490232,0.0985812521
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 11",0.0856459319,0.0666250305,0.1094603125
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 11",0.0739599516,0.0542904343,0.1000022122
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 12",0.0711571049,0.0547495628,0.0920031287
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 12",0.0651224602,0.0491762348,0.0857730618
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 12",0.0837732841,0.0649114016,0.1074860201
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 12",0.0618577409,0.0447127885,0.0849919574
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 13",0.0722734512,0.0543392002,0.0955288362
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 13",0.0654272328,0.048045207,0.0885130994
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 13",0.0818781161,0.0622834558,0.1069343572
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 13",0.0625397137,0.0439110332,0.0883411452
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina",0.0771425047,0.0652818422,0.0909483873
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina",0.0637994079,0.0535224857,0.0758913915
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina",0.0779898766,0.0663460555,0.0914769865
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina",0.0614602998,0.050012892,0.0753201522
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Partners Behavioral Health Management",0.0847120174,0.0633828808,0.1123576528
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Partners Behavioral Health Management",0.0660437427,0.0474180198,0.0912845236
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Partners Behavioral Health Management",0.0796368267,0.059129231,0.1064522702
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Partners Behavioral Health Management",0.064138305,0.0443301584,0.0919458167
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Sandhills Center 1",0.0801520292,0.0588819815,0.1082219567
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Sandhills Center 1",0.0662122299,0.0463066453,0.0938326364
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Sandhills Center 1",0.083935946,0.0615897474,0.1134100217
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Sandhills Center 1",0.0636418557,0.0425606466,0.0941383567
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Sandhills Center 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Sandhills Center 2",0.0658552068,0.046155563,0.0931418189
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Sandhills Center 2",0.0803420192,0.0588498127,0.1087760967
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Sandhills Center 2",0.0630942237,0.0418989096,0.093960068
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Smoky Mountain Center 1",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Smoky Mountain Center 1",0.0665076732,0.046264365,0.0947288151
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Smoky Mountain Center 1",0.0833420841,0.0607273619,0.1133620517
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Smoky Mountain Center 1",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Smoky Mountain Center 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Smoky Mountain Center 2",0.0659397474,0.0462975477,0.0931018288
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Smoky Mountain Center 2",0.0879607671,0.0654673489,0.117213202
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Smoky Mountain Center 2",0.0632359115,0.0425185704,0.0930666687
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Trillium Health Resources 1",0.0812831424,0.0592102163,0.1106171116
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Trillium Health Resources 1",0.0672057523,0.0477754576,0.093760258
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Trillium Health Resources 1",0.0812295512,0.0595130123,0.1099441642
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Trillium Health Resources 1",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Trillium Health Resources 2",0.0787819049,0.057809404,0.1065029049
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Trillium Health Resources 2",0.0684244309,0.0484267733,0.0958482557
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Trillium Health Resources 2",0.081419444,0.058992175,0.1113639262
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Trillium Health Resources 2",0.0655826369,0.0438330672,0.0970290112
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Alliance",0.0724372626,0.0550535672,0.0947595817
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Alliance",0.0599589365,0.044448332,0.08042653
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Alliance",0.0719529743,0.0540427695,0.0952014048
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Alliance",0.0578310954,0.0410836569,0.080830033
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Cardinal Innovations",0.07399573,0.0546625169,0.0994474503
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Cardinal Innovations",0.0619578454,0.0441987691,0.0862089243
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Cardinal Innovations",0.074973366,0.0560828052,0.0995557901
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Cardinal Innovations",0.0599281324,0.0408748108,0.0870567954
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina CenterPoint/Guilford",0.0778744587,0.0602437196,0.1001152694
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina CenterPoint/Guilford",0.0646435206,0.048756314,0.0852436503
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina CenterPoint/Guilford",0.079362602,0.062014037,0.1010416598
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina CenterPoint/Guilford",0.0621423179,0.0449427392,0.0853360347
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0720050347,0.0526152857,0.0978026202
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0602019351,0.0423556059,0.0849010817
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0757503704,0.05541852,0.1027302789
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0576470901,0.0385502508,0.0853640978
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina CenterPoint Human Services",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina CenterPoint Human Services",0.0635293569,0.0439357494,0.091028977
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina CenterPoint Human Services",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina CenterPoint Human Services",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Carolina Eastpointe",0.0795813585,0.0596050568,0.1055015101
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Carolina Eastpointe",0.0640710392,0.0457706633,0.0890059169
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Carolina Eastpointe",0.0762551198,0.0563835422,0.1023703668
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Carolina Eastpointe",0.0621521728,0.0426272495,0.0897815812
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Dakota",0.0729568204,0.0602299807,0.0881207279
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Dakota",0.0585779537,0.0489557055,0.0699523479
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Dakota",0.0859406548,0.0722869804,0.1018900144
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Dakota",0.0528073599,0.04203727,0.0661462541
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Dakota Badlands and West Central",0.0761350977,0.0581926127,0.099028083
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Dakota Badlands and West Central",0.0575994871,0.0420402686,0.0784456607
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Dakota Badlands and West Central",0.0870036583,0.0651553982,0.1152747986
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Dakota Badlands and West Central",0.0529973351,0.0367037195,0.075953743
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Dakota Northeast",0.0708265742,0.0513683947,0.0969025332
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Dakota Northeast",0.0602949353,0.0455231303,0.0794609981
Major Depressive Episode in the Past Year,18 to 25,2010-12,"North Dakota Northeast",0.0839540828,0.0642634997,0.1089753052
Major Depressive Episode in the Past Year,26 or Older,2010-12,"North Dakota Northeast",0.0527130875,0.0363289373,0.0759043855
Major Depressive Episode in the Past Year,12 to 17,2010-12,"North Dakota Southeast",0.0707255531,0.0533160399,0.0932598468
Major Depressive Episode in the Past Year,18 or Older,2010-12,"North Dakota Southeast",0.0599490423,0.0460985296,0.0776223723
