"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"55+ years","hispanic","male","heterosexual",1.25181239729572,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",4.41264636589956,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",6.77976789696802,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",6.97804881392399,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.1504486518408,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",6.95455254466666,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",61.171998231147,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",95.1187448026354,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",93.8005987989569,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",66.5725638391888,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",82.7544540210638,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",2.48279978771281,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",3.31438663199886,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",2.96897666876849,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.82409810934667,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",1.64779969721452,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",6.47797723845777,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",9.99587948494672,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",10.2299931328884,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",7.7940686410035,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",11.0509520530841,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",64.411282452404,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",51.2976564619811,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",37.6587807664426,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",26.1651434364735,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",20.4482774421948,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",8.36777669613616,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",6.4591965755249,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",4.94182903160063,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",3.15180884805733,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",1.79570802570913,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",34.0567090471569,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",26.5404816023483,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",23.5236509228651,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",19.1830542598136,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",18.2550676518807,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",1.81638695732633,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",10.297094246573,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",7.84389122053311,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",4.87519919134313,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",3.60960351101887,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0265973677024718,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.14781856449691,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.124083300946677,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.0864137969029703,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.0674648178491064,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",0.903439763094527,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",4.26019292861687,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",2.81755143935203,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",1.89876996161051,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",2.1608971713324,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",0.809072140991018,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",4.99390071640384,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",4.00074433236252,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",2.6287115727799,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",2.23254583356684,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0111592976740331,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.056537454068115,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0476873640726215,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.0335848758151885,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.0275157701435637,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.394799121219421,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",1.8671889125395,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",1.25878256977861,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",0.878382604948198,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",1.04848896393181,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.759689633505248,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",4.2494175560002,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",3.19819191360735,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",1.86969150189803,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",0.99956573718986,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.101642311371851,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",0.527778889045584,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.393878024478578,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.238173458783428,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.122277165077901,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",1.37400941070955,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",6.57012976645935,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",4.58107350464398,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",2.88386419789248,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",1.98042382682469,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",31.6383042961269,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",39.1113730458955,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",47.1484279450808,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",35.8869653922768,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",29.2253131621676,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",1.02277232087288,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",1.21147324537601,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",1.45118043187905,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",1.0120747735587,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",0.63967313879548,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",4.23128714278767,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",5.35897624395464,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",6.99984200786231,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.98791995654565,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",6.07212406164915,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",47.9634309464507,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",59.7933540747591,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",75.109035185002,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",62.2297487164661,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",58.5339662799445,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",1.49147714455359,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",1.59382742680377,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",1.81796485452129,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.30166700569477,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",0.886871906675987,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",6.73757664456404,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",8.28294511055984,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",10.7428046935875,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",9.51264630595241,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",10.1418060557977,44,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",85.7554080453574,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",66.8212958069747,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",44.3647312651083,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",26.6211783915691,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",22.4903767481419,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",13.3563351474464,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",10.3110227309201,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",7.42206805095926,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",4.00791857481215,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",2.41642442172582,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",38.8670692391528,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",28.3013021421727,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",24.0365746695405,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",16.7697310498989,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",17.1501794829968,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",3.35398081852682,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",18.0025209863496,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",12.2638970358696,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",7.05518618764674,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",4.87135602639644,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0348381574796129,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.191329869738627,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.148431866455891,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.0969921206647778,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.0751926469287737,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",2.01724374814192,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",9.04858517204922,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",5.39885155537998,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",3.47913470424332,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",3.95785237520138,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",1.48029018033228,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",8.64046007943182,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",6.16244634425566,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",3.72066712991575,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",2.9675274466748,45,"Incidence","12580","Baltimore-Columbia-Towson, MD"
