outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,12 to 17,2012-14,"North Dakota Badlands and West Central",0.0900029823,0.0692613968,0.1161806613
Major Depressive Episode in the Past Year,18 or Older,2012-14,"North Dakota Badlands and West Central",0.055610891,0.0438126368,0.0703525221
Major Depressive Episode in the Past Year,18 to 25,2012-14,"North Dakota Badlands and West Central",0.0812294117,0.0619495994,0.1058324877
Major Depressive Episode in the Past Year,26 or Older,2012-14,"North Dakota Badlands and West Central",0.051371886,0.0387375113,0.0678362057
Major Depressive Episode in the Past Year,12 to 17,2012-14,"North Dakota Northeast",0.082739418,0.0618083973,0.1099280752
Major Depressive Episode in the Past Year,18 or Older,2012-14,"North Dakota Northeast",0.0617786179,0.0489978249,0.0776210999
Major Depressive Episode in the Past Year,18 to 25,2012-14,"North Dakota Northeast",0.0807918272,0.0614325107,0.1055656916
Major Depressive Episode in the Past Year,26 or Older,2012-14,"North Dakota Northeast",0.0554247988,0.041180174,0.0742153873
Major Depressive Episode in the Past Year,12 to 17,2012-14,"North Dakota Southeast",0.0874078229,0.0665845817,0.1139482143
Major Depressive Episode in the Past Year,18 or Older,2012-14,"North Dakota Southeast",0.0653284286,0.053259739,0.0799010867
Major Depressive Episode in the Past Year,18 to 25,2012-14,"North Dakota Southeast",0.0876982699,0.0682627079,0.1120022817
Major Depressive Episode in the Past Year,26 or Older,2012-14,"North Dakota Southeast",0.0592366384,0.0456988491,0.0764635154
Major Depressive Episode in the Past Year,12 to 17,2012-14,"North Dakota Lake Region",0.0789111927,0.0584491064,0.1057322988
Major Depressive Episode in the Past Year,18 or Older,2012-14,"North Dakota Lake Region",0.0535472619,0.0413347547,0.0691078909
Major Depressive Episode in the Past Year,18 to 25,2012-14,"North Dakota Lake Region",0.0826998916,0.0609932136,0.11121672
Major Depressive Episode in the Past Year,26 or Older,2012-14,"North Dakota Lake Region",0.0489824264,0.0361609525,0.0660384907
Major Depressive Episode in the Past Year,12 to 17,2012-14,"North Dakota North Central",0.0911845919,0.0684554173,0.1204844254
Major Depressive Episode in the Past Year,18 or Older,2012-14,"North Dakota North Central",0.0612152985,0.048471364,0.0770385532
Major Depressive Episode in the Past Year,18 to 25,2012-14,"North Dakota North Central",0.0808952181,0.0603274433,0.1076717815
Major Depressive Episode in the Past Year,26 or Older,2012-14,"North Dakota North Central",0.056874222,0.0429426731,0.0749714197
Major Depressive Episode in the Past Year,12 to 17,2012-14,"North Dakota Northwest",0.088924325,0.0658846658,0.118994533
Major Depressive Episode in the Past Year,18 or Older,2012-14,"North Dakota Northwest",0.0584011102,0.0447630986,0.0758642312
Major Depressive Episode in the Past Year,18 to 25,2012-14,"North Dakota Northwest",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2012-14,"North Dakota Northwest",0.0545423011,0.0398634818,0.0742085006
Major Depressive Episode in the Past Year,12 to 17,2012-14,"North Dakota South Central",0.0910357893,0.0685527383,0.1199430277
Major Depressive Episode in the Past Year,18 or Older,2012-14,"North Dakota South Central",0.0601769442,0.0460398139,0.0782987682
Major Depressive Episode in the Past Year,18 to 25,2012-14,"North Dakota South Central",0.083807357,0.0619886567,0.1123856517
Major Depressive Episode in the Past Year,26 or Older,2012-14,"North Dakota South Central",0.0565918248,0.0414907887,0.0767489651
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio",0.1010845022,0.0915823659,0.1114515763
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio",0.0742622701,0.0675904136,0.0815351164
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio",0.1002053334,0.0900805867,0.1113288337
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio",0.0699999377,0.0626161533,0.0781818077
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Board 12",0.099328986,0.0769379698,0.1273374466
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Board 12",0.0732650406,0.0593118352,0.0901860575
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Board 12",0.1005386011,0.07822526,0.1283305948
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Board 12",0.0681029638,0.0525668996,0.0878051466
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 20, 32, 54, and 69",0.0973933685,0.0758905377,0.1241701645
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 20, 32, 54, and 69",0.0732910591,0.0589486984,0.0907863044
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 20, 32, 54, and 69",0.096083748,0.0744338516,0.1231926092
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 20, 32, 54, and 69",0.0698429522,0.054252723,0.0894893217
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 21, 39, 51, 70, and 80",0.101131336,0.0798175228,0.1273489423
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 21, 39, 51, 70, and 80",0.0740500222,0.0595943639,0.0916703444
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 21, 39, 51, 70, and 80",0.1032673416,0.0808607504,0.1309979153
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 21, 39, 51, 70, and 80",0.0699027844,0.0543814333,0.089435196
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 22, 74, and 87",0.1022313121,0.0798753315,0.1299606456
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 22, 74, and 87",0.0741178825,0.0599469044,0.0913133707
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 22, 74, and 87",0.1045350847,0.0823421249,0.1318500957
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 22, 74, and 87",0.0686315536,0.0532248178,0.0880830954
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 23 and 45",0.1034230562,0.0814919775,0.1304181841
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 23 and 45",0.0777054875,0.0628308409,0.0957418227
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 23 and 45",0.1012938932,0.0787673922,0.1293580771
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 23 and 45",0.073838555,0.0574583042,0.0944207041
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 27, 71, and 73",0.1110934041,0.087576437,0.1399567373
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 27, 71, and 73",0.0819586682,0.0660037032,0.1013518862
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 27, 71, and 73",0.1082932942,0.0859031528,0.1356532425
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 27, 71, and 73",0.0781094537,0.0608358339,0.0997666985
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 28, 43, and 67",0.1019274116,0.0802832202,0.128590975
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 28, 43, and 67",0.0739581031,0.0594297567,0.0916918526
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 28, 43, and 67",0.1096516818,0.0868341903,0.1375617253
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 28, 43, and 67",0.0679328951,0.0521390891,0.0880664062
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 3, 52, and 85",0.1010786157,0.0785781719,0.1291190994
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 3, 52, and 85",0.0764781744,0.0614214029,0.0948529324
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 3, 52, and 85",0.0989119795,0.0771031149,0.1260470445
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 3, 52, and 85",0.0729305774,0.0565609401,0.0935679818
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 4 and 78",0.1039965249,0.0808067185,0.1328792626
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 4 and 78",0.0750909834,0.0592766133,0.0946997349
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 4 and 78",0.1028427974,0.0799946017,0.1312856758
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 4 and 78",0.0712622059,0.054164255,0.0932254631
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 5 and 60",0.1035202642,0.0803317669,0.1324384134
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 5 and 60",0.0751396176,0.0604522931,0.0930419619
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 5 and 60",0.0986609083,0.0770420617,0.1255212051
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 5 and 60",0.0700117972,0.0534540856,0.0912041669
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 50 and 76",0.1036534598,0.0820563347,0.130129101
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 50 and 76",0.0733423669,0.0595015674,0.0900942939
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 50 and 76",0.094110482,0.0737916869,0.1193034634
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 50 and 76",0.0702611391,0.0551297023,0.0891538273
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Board 25 (Franklin)",0.0952543062,0.0757910442,0.1190718153
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Board 25 (Franklin)",0.0722663986,0.0599480431,0.086882035
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Board 25 (Franklin)",0.1026048234,0.082885311,0.1263694214
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Board 25 (Franklin)",0.066346673,0.0525112571,0.0835061039
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 7, 15, 41, 79, and 84",0.0977196273,0.0756953892,0.1252834287
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 7, 15, 41, 79, and 84",0.076361802,0.0611743365,0.0949384953
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 7, 15, 41, 79, and 84",0.095772418,0.0750228301,0.1215069955
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 7, 15, 41, 79, and 84",0.0737030952,0.0572150393,0.0944665335
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 8, 13, and 83",0.1066253334,0.0840250594,0.1344123981
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 8, 13, and 83",0.0756136233,0.0610535559,0.0933009459
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 8, 13, and 83",0.1039877025,0.0818091622,0.131318945
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 8, 13, and 83",0.0715753739,0.0557124644,0.0915171657
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Board 31 (Hamilton)",0.0982232339,0.0776487264,0.1235192812
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Board 31 (Hamilton)",0.0687900913,0.0559170795,0.084361857
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Board 31 (Hamilton)",0.0933726364,0.0733325041,0.1181907916
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Board 31 (Hamilton)",0.0644740919,0.0505525978,0.081898675
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Board 48 (Lucas)",0.0937377553,0.0734106594,0.1189706599
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Board 48 (Lucas)",0.0712173899,0.0575357176,0.0878492284
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Board 48 (Lucas)",0.0945780375,0.0739547047,0.1202059561
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Board 48 (Lucas)",0.0669340466,0.0517971577,0.0860928122
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Board 57 (Montgomery)",0.1035305997,0.0802080993,0.1326566241
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Board 57 (Montgomery)",0.0755647019,0.0611158447,0.0930908279
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Board 57 (Montgomery)",0.1019203114,0.0800383571,0.128946128
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Board 57 (Montgomery)",0.0712791955,0.0553809371,0.0913002647
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Board 77 (Summit)",0.1063645536,0.0833089281,0.1348620851
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Board 77 (Summit)",0.073964051,0.0598161145,0.0911339455
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Board 77 (Summit)",0.0979535928,0.0770391466,0.1237843652
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Board 77 (Summit)",0.0702518564,0.0547553252,0.0897178529
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Board 9 (Butler)",0.1013013835,0.078824897,0.1292874037
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Board 9 (Butler)",0.0754090302,0.0612718984,0.0924866254
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Board 9 (Butler)",0.1004629181,0.0777447523,0.1288918774
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Board 9 (Butler)",0.0706419803,0.0550264465,0.0902656301
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 18 and 47",0.1004523564,0.0813910367,0.1233781632
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 18 and 47",0.0745358251,0.0618050361,0.0896383944
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 18 and 47",0.0978389412,0.0789007854,0.1207269386
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 18 and 47",0.0709367539,0.0569461509,0.0880436858
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Ohio Boards 2, 46, 55, and 68",0.0991517187,0.0782058304,0.1249471345
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Ohio Boards 2, 46, 55, and 68",0.0744446332,0.0603367839,0.0915298429
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Ohio Boards 2, 46, 55, and 68",0.1041081805,0.0814089352,0.1322256002
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Ohio Boards 2, 46, 55, and 68",0.0697637393,0.05449993,0.0889005371
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Oklahoma",0.102261809,0.0867904,0.120128382
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Oklahoma",0.0719408045,0.0613966803,0.0841334357
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Oklahoma",0.0875233767,0.0725191791,0.1052795581
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Oklahoma",0.069159885,0.0576015201,0.0828337005
