outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Carolina Alliance Behavioral Healthcare 2",0.0929187404,0.0699887696,0.1223726147
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Carolina Alliance Behavioral Healthcare 2",0.0656097408,0.0493224745,0.086784412
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 1",0.1184425953,0.0927456248,0.1500816162
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 1",0.0710162183,0.0548158715,0.0915407311
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 1",0.0952479433,0.0708929532,0.1268278464
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 1",0.0674417959,0.0500982266,0.0902192944
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 2",0.117637713,0.0907259031,0.1512048373
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 2",0.0670539818,0.0524733504,0.0853212739
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 2",0.0969851118,0.073214855,0.1274117648
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 2",0.0618889901,0.0461597188,0.0825144596
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.1140715428,0.088505122,0.1458416432
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0713279354,0.0563354367,0.0899301376
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0881581582,0.0667409277,0.1155969077
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0686864852,0.0524167891,0.0895290195
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Carolina CenterPoint Human Services",0.108183812,0.0836214282,0.1388676557
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Carolina CenterPoint Human Services",0.0687333105,0.0529568383,0.0887692363
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Carolina CenterPoint Human Services",0.0887871653,0.066656517,0.117341662
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Carolina CenterPoint Human Services",0.0656338146,0.0484828314,0.0882890587
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Carolina Eastpointe",0.1158423996,0.0908383924,0.1466190246
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Carolina Eastpointe",0.0638087994,0.0501056569,0.0809402128
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Carolina Eastpointe",0.0762554612,0.0577955729,0.099985746
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Carolina Eastpointe",0.0618190362,0.0467313379,0.0813621924
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota",0.1085338967,0.0915542715,0.1282181026
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota",0.0650013801,0.0564254019,0.0747775061
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota",0.1003957862,0.0846930532,0.1186325785
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota",0.05723226,0.0477156674,0.0685103279
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota Badlands and West Central",0.1091635482,0.087560972,0.1353054604
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota Badlands and West Central",0.0604140031,0.0493732211,0.0737322176
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota Badlands and West Central",0.0997249958,0.0778811182,0.1268527523
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota Badlands and West Central",0.0536666828,0.0420252559,0.0683029784
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota Badlands",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota Badlands",0.068146369,0.0525935672,0.0878718183
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota Badlands",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota Badlands",0.0616672447,0.0453564294,0.0833316472
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota West Central",0.1084565364,0.0844622777,0.1382379377
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota West Central",0.0581349044,0.0459410641,0.0733165593
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota West Central",0.098173723,0.0735709206,0.1298507569
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota West Central",0.0513218115,0.0385637885,0.0680020292
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota Northeast",0.1119052071,0.0852235869,0.1456105863
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota Northeast",0.0720841796,0.0579404415,0.0893530457
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota Northeast",0.0994229776,0.0758837156,0.1292429448
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota Northeast",0.0631325143,0.0476515659,0.0832034797
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota Southeast",0.1065265613,0.0832769421,0.1353090441
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota Southeast",0.0693450177,0.0563796766,0.0850232814
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota Southeast",0.1049240439,0.0827952419,0.1321153252
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota Southeast",0.0601224359,0.0459663761,0.078280362
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota Lake Region",0.1004076966,0.0753408727,0.1326183953
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota Lake Region",0.0549341783,0.0421162843,0.0713625082
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota Lake Region",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota Lake Region",0.048383027,0.0351507172,0.0662545203
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota North Central",0.1121790939,0.0859128447,0.1452001499
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota North Central",0.0656023653,0.0513124183,0.0835215464
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota North Central",0.0917459116,0.0686817729,0.1215444455
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota North Central",0.0599573488,0.0443413604,0.0806090369
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota Northwest",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota Northwest",0.0641933995,0.0493548186,0.0831032252
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota Northwest",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota Northwest",0.0580538587,0.0423601828,0.079081619
Major Depressive Episode in the Past Year,12 to 17,2014-16,"North Dakota South Central",0.1036478965,0.077723095,0.1369360851
Major Depressive Episode in the Past Year,18 or Older,2014-16,"North Dakota South Central",0.0602779394,0.0464428422,0.0778977597
Major Depressive Episode in the Past Year,18 to 25,2014-16,"North Dakota South Central",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"North Dakota South Central",0.0523410615,0.0379848112,0.0717187115
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio",0.1307515701,0.1178644502,0.144816429
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio",0.0753606062,0.0681353808,0.0832835346
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio",0.1104120274,0.0978159144,0.1244065159
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio",0.0697179684,0.0616192921,0.0787916863
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Board 12",0.128648575,0.0999862513,0.1640298529
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Board 12",0.0753552781,0.0590785334,0.0956605178
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Board 12",0.1095172216,0.0831723294,0.1429061761
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Board 12",0.0690964535,0.0516914062,0.0917946826
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 20, 32, 54, and 69",0.1329763702,0.105823132,0.1658049553
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 20, 32, 54, and 69",0.0738257307,0.0573509668,0.0945583404
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 20, 32, 54, and 69",0.0996972576,0.0746995785,0.1318680614
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 20, 32, 54, and 69",0.0699258538,0.0523620135,0.0928041871
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 21, 39, 51, 70, and 80",0.1369116786,0.1084992866,0.1713344212
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 21, 39, 51, 70, and 80",0.0778905249,0.0612612323,0.0985598871
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 21, 39, 51, 70, and 80",0.1223090891,0.0939829979,0.1576866722
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 21, 39, 51, 70, and 80",0.0713999979,0.0538834506,0.0940448414
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 22, 74, and 87",0.1268472778,0.1004163494,0.1590055039
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 22, 74, and 87",0.0775720897,0.0615538357,0.0973264883
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 22, 74, and 87",0.1138181469,0.0877657163,0.1463632107
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 22, 74, and 87",0.0712245044,0.0538266421,0.0936888923
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 23 and 45",0.1383840569,0.1097202759,0.1730802851
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 23 and 45",0.0832256692,0.0660324937,0.1043951253
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 23 and 45",0.1041121233,0.0798992755,0.1345891781
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 23 and 45",0.0797713045,0.0608297602,0.10395811
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 27, 71, and 73",0.1345469192,0.1064852809,0.1686080818
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 27, 71, and 73",0.0785564879,0.0618158259,0.0993506784
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 27, 71, and 73",0.1159734348,0.0880467967,0.1512883731
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 27, 71, and 73",0.0731170851,0.0551982553,0.0962601938
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 28, 43, and 67",0.1374828056,0.1076770834,0.1739307826
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 28, 43, and 67",0.0729972115,0.0577544232,0.0918706958
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 28, 43, and 67",0.1123752653,0.0858415806,0.1458024287
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 28, 43, and 67",0.0665014161,0.0503850239,0.087298964
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 3, 52, and 85",0.1272400001,0.0998705809,0.1607703178
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 3, 52, and 85",0.0703934091,0.0550392729,0.0896245929
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 3, 52, and 85",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 3, 52, and 85",0.0656767596,0.0492864259,0.0870188449
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 4 and 78",0.1275276456,0.1000803355,0.1611544583
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 4 and 78",0.0729114711,0.0570742898,0.0927111255
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 4 and 78",0.1085599931,0.0827928222,0.1411127585
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 4 and 78",0.068010709,0.0511509074,0.0899011281
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 5 and 60",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 5 and 60",0.0826738348,0.0657206975,0.1035156213
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 5 and 60",0.1213154105,0.0934528139,0.1560551253
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 5 and 60",0.0744749639,0.0562177622,0.098045392
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 50 and 76",0.1298134846,0.1031897485,0.1620650078
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 50 and 76",0.0681775348,0.0541466464,0.0855154979
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 50 and 76",0.1094580084,0.0834959755,0.1422397636
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 50 and 76",0.0620989488,0.0471807667,0.0813315027
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Board 25 (Franklin)",0.1278474572,0.1025283563,0.158316089
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Board 25 (Franklin)",0.078579878,0.064589959,0.0952912701
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Board 25 (Franklin)",0.1169494135,0.0938324329,0.1448512171
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Board 25 (Franklin)",0.0716748079,0.0563384736,0.090784329
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 7, 15, 41, 79, and 84",0.1398986002,0.1107041794,0.1752746163
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Ohio Boards 7, 15, 41, 79, and 84",0.0774957708,0.0605575041,0.0986741377
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Ohio Boards 7, 15, 41, 79, and 84",0.1212905155,0.0915427683,0.1590130469
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Ohio Boards 7, 15, 41, 79, and 84",0.0715553931,0.0536679991,0.0948073267
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Ohio Boards 8, 13, and 83",0.1280181128,0.101842539,0.1597249145
